tier,basis,case_id,court,date,cause,ruling_quote,cited_statutes,risk,rule_source,flag_for_review
silver,判決關鍵詞抽取(未核對),"TYDV,114,重訴,127,20251229,1",,2025-12-29,給付買賣價金,然兩造約定之違約 金為按買賣總價款每日千分之零點五計算，相當於年息18.2 5%（0.5‰365），已逾法定最高利率，本院審酌原告未能取 得價金之損失，依一般社會通念應為利息之損失，倘逾法定 最高利率，其違約金之金額實屬過高，應酌減為按買賣總價 每日千分之零點四三計算為適當。,,medium,民法252 / 內政部公告:違約金上限1個月租金,Y
silver,判決關鍵詞抽取(未核對),"HLEV,114,花簡,369,20251229,3",,2025-12-29,給付分期買賣價金,"主張：被告於112年6月3日向 陳香如以分期付款方式購買車號000-000號機車一輛，約定 自112年7月9日至117年6月9日止分60期、每期付款7,260元 ，分期總價435,600元，並簽立債權讓與暨償還契約書，原 告為債權受讓人。",,low,,Y
silver,判決關鍵詞抽取(未核對),"HLEV,114,花簡,369,20251229,3",,2025-12-29,給付分期買賣價金,被告自114年3月9日起(即分期第21期)未 依約繳款，經催討仍未置理，依債權讓與及償還契約書約定 請求。,,low,,Y
silver,判決關鍵詞抽取(未核對),"HLEV,114,花簡,369,20251229,3",,2025-12-29,給付分期買賣價金,三、本院之判斷：原告主張之事實，已據其提出債權讓與暨償還 契約書、分期攤還表為證；而被告對原告主張之上開事實， 已於相當時期受合法通知(非公示送達)，而於言詞辯論期日 不到庭，亦未提出準備書狀爭執，應視同自認原告主張之上 開事實(參民事訴訟法第280條第3項、第1項規定)，復依上 開證物，應認原告之主張為真實。,民事訴訟法第280條,low,,Y
silver,判決關鍵詞抽取(未核對),"ULDV,114,訴,525,20251231,1",,2025-12-31,所有權移轉登記,四、本間兩造爭執之處，應在於： ㈠系爭契約是否未經股東會決議或未由監察人代表簽約而無效 ？,,high,,Y
silver,判決關鍵詞抽取(未核對),"ULDV,114,訴,525,20251231,1",,2025-12-31,所有權移轉登記,五、本院之判斷： ㈠系爭契約未經股東會決議而無效： ⒈按「公司為左列行為，應有代表已發行股份總數三分之二以 上股東出席之股東會，以出席股東表決權過半數之同意行之 ：ㄧ、締結、變更或終止關於出租全部營業，委託經營或與 他人經常共同經營之契約。,,high,,Y
silver,判決關鍵詞抽取(未核對),"ULDV,114,訴,525,20251231,1",,2025-12-31,所有權移轉登記,㈢原告依民法第406條及系爭契約之附隨義務請求被告移轉所 有權應有部分與原告3人無理由： 系爭契約因未經股東會決議而無效，且由陳英睿代表被告公 司簽約而對被告公司不生效力，則原告自不得依據無效之贈 與契約請求被告移轉登記系爭建物。,民法第406條,high,,Y
silver,判決關鍵詞抽取(未核對),"ULDV,114,簡上,29,20251224,1",,2025-12-24,遷讓房屋等,惟按承租人縱有民法 第431 條第1 項之費用償還請求權，然與其在租賃關係終 止後所負返還租賃物之義務，非有互為對價之關係，不得 藉口其支出之有益費用未受清償，即拒絕租賃物之返還（ 最高法院33年上字第2326號民事裁判要旨可參）。,民法第431條,low,,Y
silver,判決關鍵詞抽取(未核對),"ULDV,114,訴,708,20251229,1",,2025-12-29,遷讓房屋等,二、原告起訴主張：被告於民國99年8月29日與原告簽訂房屋租 賃契約書，向原告承租其所有門牌號碼雲林縣○○鎮○○路000 號房屋（下稱系爭房屋，房屋稅籍編號Z00000000000），約 定租期自99年9月1日起至100年8月31日止，每月租金新臺幣 （下同）1萬元，被告另於101年2月間再與原告簽立另紙房 屋租賃契約書，向原告承租系爭房屋，約定租期自101年2月 1日起至102年1月31日止，每月租金1萬元，並約定租金應於 每月10日前繳納，嗣於102年1月31日租期屆滿後，兩造未再 簽訂租約，被告繼續使用系爭房屋，成立不定期限租賃契約 （下稱系爭租約），惟被告長期積欠租金，所欠租金已逾5 ,,medium,,Y
silver,判決關鍵詞抽取(未核對),"ULDV,114,訴,708,20251229,1",,2025-12-29,遷讓房屋等,倘 鈞院認上開催告、終止系爭租約之意思表示不合法，則以本 起訴狀繕本送達被告之日為催告之意思表示，請被告於5日 內清償所積欠租金，逾期原告逕為終止系爭租約；倘鈞院認 上開終止系爭租約之意思表示不合法，則以本起訴狀為終止 系爭租約之意思表示，並依民法第455條前段、第767條第1 項前段規定，請求被告遷讓返還系爭房屋。,民法第455條、民法第767條,medium,,Y
silver,判決關鍵詞抽取(未核對),"ULDV,114,訴,708,20251229,1",,2025-12-29,遷讓房屋等,㈤按給付無確定期限者，債務人於債權人得請求給付時，經其 催告而未為給付，自受催告時起，負遲延責任，其經債權人 起訴而送達訴狀者，與催告有同一之效力；遲延之債務，以 支付金錢為標的者，債權人得請求依法定利率計算之遲延利 息；應付利息之債務，其利率未經約定，亦無法律可據者， 週年利率為5％，民法第229條第2項、第233條第1項前段、第 203條分別有明文。,民法第229條、民法第233條、民法第203條,medium,,Y
silver,判決關鍵詞抽取(未核對),"ULDV,113,訴,713,20251209,2",,2025-12-09,遷讓房屋等,⒍況且，系爭存證信函乃被告劉星暉等5人單獨行使契約解除權 ，被告劉星暉等5人既已解除與原告間之系爭買賣契約A，系 爭買賣契約A自始歸於無效。,,high,,Y
silver,判決關鍵詞抽取(未核對),"ULDV,113,訴,713,20251209,2",,2025-12-09,遷讓房屋等,㈤反訴被告經反訴原告催告後仍無故拒絕配合點交之行為，違 反系爭買賣契約A第9條第7款之約定，應對反訴原告負賠償 違約金之責任，而依系爭買賣契約A第15條第2項：「現況地 上物賣方負責點交買方」，兩造業已達成現況點交之約定。,民法第9條、民法第15條,medium,民法252 / 內政部公告:違約金上限1個月租金,Y
silver,判決關鍵詞抽取(未核對),"ULDV,113,訴,713,20251209,2",,2025-12-09,遷讓房屋等,乙、反訴部分： 一、反訴原告主張反訴被告經催告後仍無故拒絕配合點交之行為 ，違反系爭買賣契約A第9條第7項之約定，應對反訴原告負 賠償違約金之責任等語，惟為反訴被告否認，並以前詞置辯 ，經查： ㈠系爭買賣契約A第9條第7項約定：「乙方依法對甲方負有瑕疵 擔保之責，但若發生甲方未能明確主張確有重大之權利瑕疵 或物的瑕疵（其對甲方之危害或損失確已達非屬輕微之程度 ），而無故拒絕點交或拒絕協調或怠於進行司法行為，並經 乙方定期間催告仍拒不配合點交，則乙方免除配合點交之義 務（但乙方就免除買賣標的物利益與危險之負擔，應由乙方 另以書面通知甲方始生效力），並由僑馥建經將專戶價金餘 款依約給付乙方，甲方並,民法第9條,medium,民法252 / 內政部公告:違約金上限1個月租金,Y
silver,判決關鍵詞抽取(未核對),"NTDV,113,訴,267,20251208,1",,2025-12-08,遷讓房屋等,被告聲請宣告免 為假執行，核無不合，爰依同法第392條第2項規定，酌定相 當之擔保金額准許之。,民法第392條,medium,,Y
silver,判決關鍵詞抽取(未核對),"NTDV,113,訴,499,20251203,1",,2025-12-03,給付租金等,並依同 法第392條第2項規定，依職權酌定相當擔保金，宣告各被告 預供擔保，得免為假執行。,民法第392條,medium,,Y
silver,判決關鍵詞抽取(未核對),"KSDV,113,重訴,27,20251212,4",,2025-12-12,確認買賣價金等,原告復於111年11月4日以存證信函向 被告表明系爭房地總價款為445萬元，該存證信函業已送達 被告，惟被告之後一概否認445萬元之約定售價，堅稱系爭 契約書所載557萬元始為約定售價，並以557萬元之售價催告 付款及辦理貸款，原告遂對被告提起本件訴訟，聲明確認買 賣價格為445萬元並請求被告移轉系爭房地，詎被告竟於訴 訟繫屬中即113年8月12日將系爭房地以802萬元出售予訴外 人孫美英，並於同年9月5日完成所有權移轉登記。,,medium,,Y
silver,判決關鍵詞抽取(未核對),"KSDV,113,重訴,27,20251212,4",,2025-12-12,確認買賣價金等,縱認伊有違約情事，然系爭契約第26條第2款 約定之違約金，應為損害賠償額預定性質，應以原告實際交 付之價金因未能使用收益之利息損失作為原告所受實際損害 ，該條款約定以445萬元之15%計算違約金，尚屬過高，應予 酌減。,民法第26條,medium,民法252 / 內政部公告:違約金上限1個月租金,Y
silver,判決關鍵詞抽取(未核對),"KSDV,113,重訴,27,20251212,4",,2025-12-12,確認買賣價金等,⒊被告抗辯原告僅繳納房地價款91萬元及代收款20萬元，經被 告前述多次以存證信函通知提供相關文件辦理銀行貸款，以 繳納剩餘款項，惟原告屢以兩造約定房地總價為445萬元為 由，拒絕提供貸款相關文件，亦未以現金或即期支票補足剩 餘房地價款466萬元，違反系爭契約有關『付款條件及方式』 之規定，故被告得適用系爭契約第26條第3款「買方違反有 關『付款條件及方式』之規定者，賣方得沒收依房地總價款15 %計算之金額......，買賣雙方並得解除本契約」，片面解 除系爭契約書等語。,民法第26條,medium,,Y
silver,判決關鍵詞抽取(未核對),"KSDV,114,訴,1366,20251231,1",,2025-12-31,遷讓房屋等,五、原告陳明願供擔保，聲請宣告假執行，經核無不合，爰酌定 相當擔保金額宣告之，另依民事訴訟法第392條第2項規定， 職權宣告被告預供擔保後亦得免為假執行。,民事訴訟法第392條,medium,,Y
silver,判決關鍵詞抽取(未核對),"KSDV,114,重訴,331,20251231,1",,2025-12-31,所有權移轉登記,次按稱「借名登記」者，謂當事人約定一 方將自己之財產以他方名義登記，而仍由自己管理、使用、 處分，他方允就該財產為出名登記之契約，其成立側重於借 名者與出名者間之信任關係，在性質上應與委任契約同視， 倘其內容不違反強制、禁止規定或公序良俗者，應賦予無名 契約之法律上效力，並類推適用民法委任之相關規定(最高 法院98年度台上字第76號判決意旨參照)。,,high,,Y
silver,判決關鍵詞抽取(未核對),"KSDV,113,訴,542,20251223,4",,2025-12-23,塗銷所有權移轉登記等,㈢先位之訴部分： 1.陳振成對Ａ０４有物上請求權存在： 陳振成與Ａ０４間並無買賣系爭應有部分之合意，是2人間就10 0年買賣債權行為、物權行為均自始無效，Ａ０４並未取得系爭 應有部分之所有權，陳振成自得依民法第767條第1項中段規 定，請求Ａ０４塗銷於100年3月7日就系爭應有部分所為之所有 權移轉登記，是陳振成對Ａ０４有該項請求權存在。,民法第767條,high,,Y
silver,判決關鍵詞抽取(未核對),"KSDV,113,訴,542,20251223,4",,2025-12-23,塗銷所有權移轉登記等,2.陳振成得直接對Ａ０５或代位Ａ０４對Ａ０５行使權利： ⑴Ａ０４既未取得系爭應有部分之所有權，自無處分之權限，其與 Ａ０５先後為102年、103年贈與物權行為，均屬無權處分，陳 振成並否認其處分之效力，則依民法第118條第1項規定，前 開物權行為應自始無效，Ａ０５亦未取得系爭應有部分，且Ａ０５ 其時尚未成年，陳振福為其法定代理人，前開物權行為及所 有權移轉登記均由陳振福主導，Ａ０５取得系爭應有部分自非 屬善意第三人，無從主張依民法第759條之1第2項規定主張 善意受讓而取得系爭應有部分，從而，陳振成當得代位Ａ０４ 依民法第767條第1項中段規定請求Ａ０５塗銷所有權移轉登記 。,民法第118條、民法第759條、民法第767條,high,,Y
